,playerId,matchId,competitionId,seasonId,roundId,positions,total.matches,total.matchesInStart,total.matchesSubstituted,total.matchesComingOff,total.minutesOnField,total.minutesTagged,total.goals,total.assists,total.shots,total.headShots,total.yellowCards,total.redCards,total.directRedCards,total.penalties,total.linkupPlays,total.duels,total.duelsWon,total.defensiveDuels,total.defensiveDuelsWon,total.offensiveDuels,total.offensiveDuelsWon,total.aerialDuels,total.aerialDuelsWon,total.fouls,total.passes,total.successfulPasses,total.smartPasses,total.successfulSmartPasses,total.passesToFinalThird,total.successfulPassesToFinalThird,total.crosses,total.successfulCrosses,total.forwardPasses,total.successfulForwardPasses,total.backPasses,total.successfulBackPasses,total.throughPasses,total.successfulThroughPasses,total.keyPasses,total.successfulKeyPasses,total.verticalPasses,total.successfulVerticalPasses,total.longPasses,total.successfulLongPasses,total.dribbles,total.successfulDribbles,total.interceptions,total.defensiveActions,total.successfulDefensiveAction,total.attackingActions,total.successfulAttackingActions,total.freeKicks,total.freeKicksOnTarget,total.directFreeKicks,total.directFreeKicksOnTarget,total.corners,total.successfulPenalties,total.successfulLinkupPlays,total.accelerations,total.pressingDuels,total.pressingDuelsWon,total.looseBallDuels,total.looseBallDuelsWon,total.missedBalls,total.shotAssists,total.shotOnTargetAssists,total.recoveries,total.opponentHalfRecoveries,total.dangerousOpponentHalfRecoveries,total.losses,total.ownHalfLosses,total.dangerousOwnHalfLosses,total.xgShot,total.xgAssist,total.xgSave,total.receivedPass,total.touchInBox,total.progressiveRun,total.offsides,total.clearances,total.secondAssists,total.thirdAssists,total.shotsBlocked,total.foulsSuffered,total.progressivePasses,total.counterpressingRecoveries,total.slidingTackles,total.goalKicks,total.dribblesAgainst,total.dribblesAgainstWon,total.goalKicksShort,total.goalKicksLong,total.shotsOnTarget,total.successfulProgressivePasses,total.successfulSlidingTackles,total.successfulGoalKicks,total.fieldAerialDuels,total.fieldAerialDuelsWon,total.gkCleanSheets,total.gkConcededGoals,total.gkShotsAgainst,total.gkExits,total.gkSuccessfulExits,total.gkAerialDuels,total.gkAerialDuelsWon,total.gkSaves,total.newDuelsWon,total.newDefensiveDuelsWon,total.newOffensiveDuelsWon,total.newSuccessfulDribbles,total.lateralPasses,total.successfulLateralPasses,average.passLength,average.longPassLength,average.dribbleDistanceFromOpponentGoal,average.ballRecoveries,average.duels,average.defensiveDuels,average.offensiveDuels,average.aerialDuels,average.fouls,average.goals,average.assists,average.passes,average.smartPasses,average.passesToFinalThird,average.crosses,average.dribbles,average.shots,average.headShots,average.interceptions,average.successfulDefensiveAction,average.yellowCards,average.redCards,average.directRedCards,average.successfulAttackingActions,average.freeKicks,average.directFreeKicks,average.corners,average.penalties,average.accelerations,average.looseBallDuels,average.missedBalls,average.forwardPasses,average.backPasses,average.throughPasses,average.keyPasses,average.verticalPasses,average.longPasses,average.shotAssists,average.shotOnTargetAssists,average.linkupPlays,average.opponentHalfRecoveries,average.dangerousOpponentHalfRecoveries,average.ballLosses,average.losses,average.ownHalfLosses,average.dangerousOwnHalfLosses,average.duelsWon,average.defensiveDuelsWon,average.offensiveDuelsWon,average.successfulPasses,average.successfulSmartPasses,average.successfulCrosses,average.successfulForwardPasses,average.successfulBackPasses,average.successfulThroughPasses,average.successfulKeyPasses,average.successfulVerticalPasses,average.successfulLongPasses,average.successfulDribbles,average.defensiveActions,average.attackingActions,average.freeKicksOnTarget,average.directFreeKicksOnTarget,average.successfulPenalties,average.successfulLinkupPlays,average.looseBallDuelsWon,average.successfulPassesToFinalThird,average.xgShot,average.xgAssist,average.xgSave,average.receivedPass,average.touchInBox,average.progressiveRun,average.offsides,average.clearances,average.secondAssists,average.thirdAssists,average.foulsSuffered,average.progressivePasses,average.counterpressingRecoveries,average.slidingTackles,average.goalKicks,average.shotsBlocked,average.shotsOnTarget,average.successfulProgressivePasses,average.successfulSlidingTackles,average.successfulGoalKicks,average.dribblesAgainst,average.dribblesAgainstWon,average.goalKicksShort,average.goalKicksLong,average.fieldAerialDuels,average.fieldAerialDuelsWon,average.gkConcededGoals,average.gkShotsAgainst,average.gkExits,average.gkAerialDuels,average.gkSaves,average.gkSuccessfulExits,average.gkAerialDuelsWon,average.newDuelsWon,average.newDefensiveDuelsWon,average.newOffensiveDuelsWon,average.newSuccessfulDribbles,average.lateralPasses,average.successfulLateralPasses,percent.duelsWon,percent.defensiveDuelsWon,percent.offensiveDuelsWon,percent.aerialDuelsWon,percent.successfulPasses,percent.successfulSmartPasses,percent.successfulPassesToFinalThird,percent.successfulCrosses,percent.successfulDribbles,percent.shotsOnTarget,percent.headShotsOnTarget,percent.goalConversion,percent.directFreeKicksOnTarget,percent.penaltiesConversion,percent.win,percent.successfulForwardPasses,percent.successfulBackPasses,percent.successfulThroughPasses,percent.successfulKeyPasses,percent.successfulVerticalPasses,percent.successfulLongPasses,percent.successfulShotAssists,percent.successfulLinkupPlays,percent.yellowCardsPerFoul,percent.successfulProgressivePasses,percent.successfulSlidingTackles,percent.successfulGoalKicks,percent.dribblesAgainstWon,percent.fieldAerialDuelsWon,percent.gkSaves,percent.gkSuccessfulExits,percent.gkAerialDuelsWon,percent.newDuelsWon,percent.newDefensiveDuelsWon,percent.newOffensiveDuelsWon,percent.newSuccessfulDribbles,percent.successfulLateralPasses
10,97098,2799536,103,21316,4418495,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 54}, {'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 45}]",1,0,0,1,33,33,0,0,1,0,1,0,0,0,1,8,2,5,0,0,0,2,1,1,9,5,0,0,1,0,0,0,3,0,1,1,1,0,0,0,4,3,1,0,0,0,1,7,3,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,2,0,5,0,0,0.03,0.0,0,5,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,3,1,0,0,4,3,20.32,39.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,25.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,100,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
11,62033,2799536,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,1,1,0,57,57,0,0,0,0,0,0,0,0,0,17,5,5,0,9,4,1,0,0,15,11,1,0,4,2,0,0,6,3,3,3,0,0,0,0,5,4,1,0,0,0,1,6,2,1,0,0,0,0,0,2,0,0,1,6,0,2,1,0,0,0,3,1,0,6,3,0,0.0,0.0,0,3,0,3,0,0,0,0,0,1,3,1,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,1,3,0,5,4,21.72,60.57,0.0,4.74,26.84,7.89,14.21,1.58,0.0,0,0.0,23.68,1.58,6.32,0.0,0.0,0.0,0,1.58,3.16,0.0,0,0,0.0,0,0,3.16,0,1.58,3.16,0,9.47,4.74,0.0,0.0,7.89,1.58,0.0,0.0,0.0,1.58,0.0,0,9.47,4.74,0.0,7.89,0.0,6.32,17.37,0.0,0,4.74,4.74,0.0,0.0,6.32,0.0,0.0,9.47,1.58,0,0,0,0.0,1.58,3.16,0.0,0.0,0,4.74,0,4.74,0,0,0,0,1.58,4.74,1.58,0.0,0,0.0,0.0,1.58,0,0,6.32,0.0,0,0,1.58,0,0,0,0,0,0,0,0,7.89,1.58,4.74,0,7.89,6.32,29.41,0.0,44.44,0,73.33,0,50,0,0,0,0,0,0,0,0,50,100,0,0,80.0,0,0,0,0,33.33,0,0,0,0,0,0,0,29.41,20.0,33.33,0,80.0
12,138078,2799536,103,21316,4418495,"[{'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 100}]",1,1,1,0,62,62,0,0,0,0,0,0,0,0,1,22,4,6,0,6,1,9,3,0,6,6,0,0,0,0,1,1,1,1,1,1,0,0,0,0,3,3,0,0,3,1,0,6,0,4,3,0,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,9,5,0,0.0,0.0,0,4,0,1,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,2,0,0,9,3,0,0,0,0,0,0,0,0,5,0,2,2,3,3,21.51,0.0,28.7,0.0,31.94,8.71,8.71,13.06,0.0,0,0.0,8.71,0.0,0.0,1.45,4.35,0.0,0,0.0,0.0,0.0,0,0,4.35,0,0,0,0,0,1.45,0,1.45,1.45,0.0,0.0,4.35,0.0,0.0,0.0,1.45,0.0,0.0,0,13.06,7.26,0.0,5.81,0.0,1.45,8.71,0.0,1.45,1.45,1.45,0.0,0.0,4.35,0.0,1.45,8.71,5.8,0,0,0,1.45,0,0.0,0.0,0.0,0,5.81,0,1.45,0,0,0,0,0.0,2.9,0.0,0.0,0,0.0,0.0,2.9,0,0,7.26,0.0,0,0,13.06,4.35,0,0,0,0,0,0,0,7.26,0.0,2.9,2.9,4.35,4.35,18.18,0.0,16.67,33.33,100.0,0,0,100,33.33,0,0,0,0,0,0,100,100,0,0,100.0,0,0,100,0,100.0,0,0,0,33.33,0,0,0,22.73,0.0,33.33,66.67,100.0
13,138080,2799536,103,21316,4418495,"[{'position': {'name': 'Right Defensive Midfielder', 'code': 'rdmf'}, 'percent': 59}, {'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 40}]",1,1,0,0,95,95,0,0,0,0,0,0,0,0,3,16,5,7,1,2,1,4,1,1,34,28,0,0,7,4,2,0,10,7,9,9,1,1,0,0,9,8,3,2,1,1,5,12,6,3,1,0,0,0,0,0,0,3,0,11,0,3,2,0,0,0,6,3,1,6,1,0,0.0,0.0,0,21,0,0,0,0,0,0,1,0,3,4,0,0,2,0,0,0,0,2,0,0,4,1,0,0,0,0,0,0,0,0,5,1,1,1,9,8,17.61,33.6,5.3,5.68,15.16,6.63,1.89,3.79,0.95,0,0.0,32.21,0.0,6.63,1.89,0.95,0.0,0,4.74,5.68,0.0,0,0,0.95,0,0,0,0,0,2.84,0,9.47,8.53,0.95,0.0,8.53,2.84,0.0,0.0,2.84,2.84,0.95,0,5.68,0.95,0.0,4.74,0.95,0.95,26.53,0.0,0,6.63,8.53,0.95,0.0,7.58,1.89,0.95,11.37,2.84,0,0,0,2.84,1.89,3.79,0.0,0.0,0,19.89,0,0,0,0,0,0,0.0,2.84,3.79,0.0,0,0.95,0.0,1.89,0,0,1.89,0.0,0,0,3.79,0.95,0,0,0,0,0,0,0,4.74,0.95,0.95,0.95,8.53,7.58,31.25,14.29,50.0,25,82.35,0,57.14,0,100,0,0,0,0,0,0,70,100,100,0,88.89,66.67,0,100,0,66.67,0,0,0,25,0,0,0,31.25,14.29,50.0,100,88.89
14,407333,2799536,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,0,0,1,27,27,0,0,1,0,1,0,0,0,1,8,4,4,0,4,4,0,0,1,9,8,0,0,1,1,1,0,1,1,3,3,0,0,0,0,4,4,1,1,3,3,0,4,1,5,3,0,0,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.0,0,5,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,2,4,4,35.95,48.78,31.5,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,50.0,0.0,100.0,0,0.0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,100,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
15,495491,2799536,103,21316,4418495,"[{'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 100}]",1,0,0,1,18,18,0,0,1,0,0,0,0,0,0,9,3,3,0,4,3,2,0,0,6,4,0,0,1,0,0,0,1,0,1,1,1,0,0,0,4,3,1,0,1,1,1,4,2,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0.06,0.0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,3,1,4,3,21.87,50.45,90.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,33.33,0.0,75.0,0,0.0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0
16,127541,2799541,103,21316,4418495,"[{'position': {'name': 'Left Winger', 'code': 'lw'}, 'percent': 88}, {'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 11}]",1,1,1,0,70,70,1,0,1,0,0,0,0,0,2,17,4,9,1,4,2,0,0,3,16,10,1,0,1,1,0,0,8,6,1,1,1,0,0,0,4,3,0,0,1,0,2,12,6,3,1,0,0,0,0,1,0,1,2,16,0,4,1,0,0,0,6,1,0,6,3,0,0.24,0,0,8,2,3,0,0,0,0,0,1,3,3,1,0,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,0,4,3,14.12,0,94.5,7.71,21.86,11.57,5.14,0,3.86,1.29,0,20.57,1.29,1.29,0,1.29,1.29,0,2.57,7.71,0,0,0,1.29,0,0,1.29,0,2.57,5.14,0,10.29,1.29,1.29,0,5.14,0,0,0,2.57,1.29,0,0,7.71,3.86,0,5.14,1.29,2.57,12.86,0,0,7.71,1.29,0,0,3.86,0,0,15.43,3.87,0,0,0,1.29,1.29,1.29,0.31,0,0,10.29,2.57,3.86,0,0,0,0,1.29,3.86,3.86,1.29,0,0,1.29,1.29,0,0,3.86,1.29,0,0,0,0,0,0,0,0,0,0,0,7.71,3.86,2.57,0,5.14,3.86,23.53,11.11,50,0,62.5,0,100,0,0,100,0,100,0,0,0,75,100,0,0,75,0,0,50,0,33.33,0,0,33.33,0,0,0,0,35.29,33.33,50,0,75
17,140170,2799541,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,0,0,1,33,33,0,0,0,0,0,0,0,0,0,4,1,0,0,3,0,0,0,0,5,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,0,6,0,1,1,0,0,0,2,1,0,3,0,0,0.0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,22.16,60.67,92.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,25.0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0
18,128717,2799541,103,21316,4418495,"[{'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 80}, {'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 19}]",1,0,0,1,24,24,0,0,0,0,1,0,0,0,0,8,4,0,0,7,4,0,0,0,4,2,0,0,0,0,2,0,1,1,0,0,0,0,0,0,1,0,1,0,4,2,0,0,0,6,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,1,0,2,1,0,0.0,0,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,2,1,0,47.08,48.93,28.9,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,50.0,0.0,57.14,0,0.0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0
19,215789,2799541,103,21316,4418495,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 100}]",1,0,0,1,20,20,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.41,0,83.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,33.33,0.0,33.33,0,0.0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0
20,228928,2799541,103,21316,4418495,"[{'position': {'name': 'Right Winger', 'code': 'rw'}, 'percent': 65}, {'position': {'name': 'Right Back', 'code': 'rb'}, 'percent': 20}, {'position': {'name': 'Right Attacking Midfielder', 'code': 'ramf'}, 'percent': 13}]",1,1,0,0,94,94,0,0,0,0,0,0,0,0,1,20,3,8,0,8,2,2,1,2,17,12,0,0,3,2,1,0,4,2,4,2,1,0,0,0,3,3,1,0,1,0,5,13,9,2,0,0,0,0,0,0,0,1,1,9,0,2,0,1,0,0,4,0,0,9,5,0,0.0,0,0,9,0,1,0,0,0,0,0,0,3,0,0,0,3,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,4,0,0,3,3,21.5,49.19,70.3,3.83,19.15,7.66,7.66,1.91,1.91,0.0,0,16.28,0.0,2.87,0.96,0.96,0.0,0,4.79,8.62,0,0,0,0.0,0,0,0.0,0,0.96,1.91,0.96,3.83,3.83,0.96,0,2.87,0.96,0,0,0.96,0.0,0,0,8.62,4.79,0,2.87,0.0,1.91,11.49,0,0,1.91,1.91,0,0,2.87,0,0,12.45,1.92,0,0,0,0.96,0.0,1.91,0.0,0,0,8.62,0.0,0.96,0,0,0,0,0.0,2.87,0.0,0.0,0,0,0.0,0.0,0,0,2.87,0.96,0,0,1.91,0.96,0,0,0,0,0,0,0,4.79,3.83,0.0,0,2.87,2.87,15.0,0.0,25,50,70.59,0,66.67,0,0,0,0,0,0,0,0,50,50,0,0,100,0,0,100,0,0.0,0,0,33.33,50,0,0,0,25.0,50.0,0,0,100
21,68122,2799542,103,21316,4418495,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 55}, {'position': {'name': 'Left Winger', 'code': 'lw'}, 'percent': 44}]",1,0,0,1,25,25,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,27.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,69307,2799542,103,21316,4418495,"[{'position': {'name': 'Right Winger', 'code': 'rw'}, 'percent': 81}, {'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 14}]",1,1,0,0,95,95,0,1,1,0,0,0,0,0,2,18,4,7,0,6,3,3,0,0,39,30,1,0,6,2,1,0,12,7,9,9,1,0,0,0,8,7,2,0,3,3,5,12,11,6,4,3,1,0,0,3,0,0,1,5,0,2,1,0,2,0,7,0,0,8,1,0,0.01,0.24,0,26,0,0,0,1,0,0,0,1,2,2,0,0,3,2,0,0,1,2,0,0,3,0,0,0,0,0,0,0,0,0,10,6,3,3,8,7,18.2,62.22,36.8,6.63,17.05,6.63,5.68,2.84,0,0,0.95,36.95,0.95,5.68,0.95,2.84,0.95,0,4.74,10.42,0,0,0,3.79,2.84,0,2.84,0,0.95,1.89,0,11.37,8.53,0.95,0,7.58,1.89,1.89,0,1.89,0,0,0,7.58,0.95,0,3.79,0,2.84,28.42,0,0,6.63,8.53,0,0,6.63,0,2.84,11.37,5.69,0.95,0,0,0,0.95,1.89,0.01,0.23,0,24.63,0,0,0,0.95,0,0,0.95,1.89,1.89,0,0,0,0.95,1.89,0,0,2.84,1.89,0,0,2.84,0,0,0,0,0,0,0,0,9.47,5.68,2.84,2.84,7.58,6.63,22.22,0,50,0,76.92,0,33.33,0,100,100,0,0,0,0,0,58.33,100,0,0,87.5,0,100,0,0,100,0,0,66.67,0,0,0,0,55.56,85.71,50,100,87.5
23,134995,2799542,103,21316,4418495,"[{'position': {'name': 'Left Attacking Midfielder', 'code': 'lamf'}, 'percent': 63}, {'position': {'name': 'Left Winger', 'code': 'lw'}, 'percent': 36}]",1,1,0,0,95,95,1,0,2,0,0,0,0,0,8,35,12,7,0,21,10,2,0,3,28,20,0,0,3,1,3,2,6,3,11,9,0,0,2,2,6,4,1,0,12,8,2,9,3,17,9,1,0,1,0,6,0,7,2,9,0,5,2,1,3,2,5,4,1,12,3,0,0.03,0.29,0,19,3,2,0,0,0,0,0,2,3,1,0,0,2,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,11,1,8,6,6,4,14.87,20.09,25.7,4.74,33.16,6.63,19.89,1.89,2.84,0.95,0,26.53,0,2.84,2.84,11.37,1.89,0,1.89,2.84,0,0,0,8.53,0.95,0.95,5.68,0,1.89,4.74,0.95,5.68,10.42,0,1.89,5.68,0.95,2.84,1.89,7.58,3.79,0.95,0,11.37,2.84,0,11.37,0,9.47,18.95,0,1.89,2.84,8.53,0,1.89,3.79,0,7.58,8.52,16.1,0,0,0,6.63,1.89,0.95,0.03,0.28,0,18,2.84,1.89,0,0,0,0,1.89,2.84,0.95,0,0,0,0.95,2.84,0,0,1.89,0,0,0,1.89,0,0,0,0,0,0,0,0,10.42,0.95,7.58,5.68,5.68,3.79,34.29,0,47.62,0,71.43,0,33.33,66.67,66.67,50,0,50,0,0,0,50,81.82,0,100,66.67,0,100,87.5,0,100,0,0,0,0,0,0,0,31.43,14.29,38.1,50,66.67
24,208087,2799542,103,21316,4418495,"[{'position': {'name': 'Attacking Midfielder', 'code': 'amf'}, 'percent': 100}]",1,1,1,0,60,60,0,0,1,0,0,0,0,0,7,12,5,4,1,5,4,2,0,1,31,25,1,1,4,2,2,1,11,8,9,8,1,1,1,1,5,3,1,0,4,4,0,4,2,8,7,0,0,0,0,0,0,7,0,5,0,1,0,0,2,1,3,2,1,8,3,0,0.08,0.26,0,21,0,1,0,0,0,0,0,0,7,2,0,0,2,1,0,0,1,6,0,0,2,0,0,0,0,0,0,0,0,0,6,2,4,4,5,3,16.15,47.17,30.5,4.5,18,6,7.5,3,1.5,0,0,46.5,1.5,6,3,6,1.5,0,0,3,0,0,0,10.5,0,0,0,0,0,1.5,0,16.5,13.5,1.5,1.5,7.5,1.5,3,1.5,10.5,3,1.5,0,12,4.5,0,7.5,1.5,6,37.5,1.5,1.5,12,12,1.5,1.5,4.5,0,6,6,12,0,0,0,10.5,0,3,0.12,0.39,0,31.5,0,1.5,0,0,0,0,0,10.5,3,0,0,0,1.5,9,0,0,3,1.5,0,0,3,0,0,0,0,0,0,0,0,9,3,6,6,7.5,4.5,41.67,25,80,0,80.65,100,50,50,100,100,0,0,0,0,0,72.73,88.89,100,100,60,0,100,100,0,85.71,0,0,50,0,0,0,0,50,50,80,100,60
